year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2019	14060	3	11036	Sage Colleges	00	2046085	Bourdeau, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2046085	Fr	5	""	""	""	0	""	""	""	""	""	""	5	2	242:48	6	2.224	4	0.400	1	1	1	""	0	0	""	""
2019	14060	3	11036	Sage Colleges	17	1918695	Spraker, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1918695	So	4	""	1	""	2	3	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	11036	Sage Colleges	21	1918698	Collins, Kade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1918698	So	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	11036	Sage Colleges	19	1918696	Brahms, Kenny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1918696	So	2	""	""	""	0	1	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	11036	Sage Colleges	26	1807707	Cox, Louis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1807707	Jr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	11036	Sage Colleges	30	2046092	Westnes, Kasper	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2046092	Fr	2	""	""	""	0	""	""	""	""	""	""	2	""	76:26	4	4.710	4	0.500	""	""	1	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	26	2056808	Mohs, Guy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2056808	Fr	16	""	3	3	9	25	12	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	602	Saint John's (MN)	2	1929874	Devasia, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1929874	So	16	""	""	1	1	2	1	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	13	1929868	Erredge, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1929868	Jr	16	""	1	1	3	25	11	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	25	1929184	Picka, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1929184	So	16	""	""	2	2	17	7	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	6	1703599	Weiler, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1703599	Sr	16	""	""	4	4	10	6	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	8	1703598	Zimprich, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1703598	Sr	16	""	""	""	0	8	3	2	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	9	1703597	Baeza, Joel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1703597	Sr	16	""	""	""	0	8	3	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	22	2056811	Pacceli, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2056811	Fr	15	""	""	1	1	7	3	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	15	1929884	Leon, Gabriel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1929884	So	15	""	1	1	3	14	2	2	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	602	Saint John's (MN)	17	1814754	Becker, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1814754	Jr	15	""	7	1	15	26	15	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	3
2019	14060	3	602	Saint John's (MN)	12	1950511	Cortes, Martin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1950511	Jr	15	""	""	""	0	7	1	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	7	1929877	Wadsworth, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1929877	So	15	""	3	3	9	30	11	2	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	4	1703582	Cabrera, Rene	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1703582	Sr	14	""	1	3	5	11	4	3	1	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	5	1957369	Kromer, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1957369	So	14	""	""	""	0	11	2	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	16	2056788	Lommel, Leighton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2056788	Jr	13	""	2	1	5	8	3	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	14	1703585	Boerjan, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1703585	Sr	13	""	3	""	6	12	8	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	602	Saint John's (MN)	47	1950512	Laux, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1950512	Jr	12	""	""	""	0	1	""	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	19	1929893	Stone, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1929893	Jr	11	""	1	1	3	6	4	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	20	2056793	Engel, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2056793	Fr	10	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	21	1814752	Bell, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1814752	Sr	10	""	""	""	0	8	6	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	1	1814750	Spencer, Payton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1814750	Jr	9	""	""	""	0	""	""	""	""	""	""	9	9	829:20	8	0.868	30	0.789	4	4	4	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	24	1814755	French, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1814755	Jr	8	""	""	1	1	""	""	""	""	1	""	8	6	676:32	11	1.463	23	0.676	2	4	3	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	18	1929900	Morrison, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1929900	So	7	""	1	""	2	3	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	602	Saint John's (MN)	10	1703584	Cordoba, Uriel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1703584	Sr	7	""	1	1	3	8	4	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	1	1	""	1
2019	14060	3	602	Saint John's (MN)	28	1950422	Parise, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1950422	So	7	""	""	""	0	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	11	1843064	Foster, Kagan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1843064	Jr	6	""	""	""	0	2	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	30	2081796	Panvica, Lukas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2081796	N/A	5	""	""	""	0	1	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	3	1929898	Davis, Aden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1929898	Fr	4	""	""	""	0	1	1	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	29	2083691	Waldusky, Edgar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2083691	N/A	3	""	""	""	0	2	""	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	5	2039788	Kelly, Henry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2039788	Fr	18	""	""	1	1	3	1	2	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	12	1693177	Beiersdorf, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1693177	Sr	18	""	1	1	3	15	7	2	1	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	612	Saint Mary's (MN)	16	1818976	Lichttenegger, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1818976	Sr	18	""	2	""	4	17	7	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	10	1818975	Balsiger, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1818975	Jr	17	""	7	1	15	37	23	3	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	3
2019	14060	3	612	Saint Mary's (MN)	11	1927840	Friedli, Klaus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1927840	So	17	""	1	2	4	9	2	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	33	2039792	Vazquez, R.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2039792	Fr	17	""	1	""	2	5	1	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	9	2039775	Barros, Wally	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2039775	Fr	17	""	""	2	2	8	5	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	22	1818992	Sobczak, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1818992	Jr	17	""	3	1	7	23	11	1	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	612	Saint Mary's (MN)	4	1927844	Hare, Croix	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1927844	So	17	""	""	""	0	2	1	""	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	7	1927847	Reit, Charles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1927847	So	16	""	3	2	8	53	20	3	""	3	""	""	""	""	0	""	""	""	""	""	""	""	1	1	""	""
2019	14060	3	612	Saint Mary's (MN)	27	1927860	Van Houten, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1927860	So	15	""	1	""	2	3	3	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	6	1927835	Hyatt, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1927835	So	15	""	""	1	1	1	""	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	40	1693172	Centeno, Alberto	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1693172	Sr	14	""	""	""	0	""	""	""	""	""	""	14	14	1212:19	29	2.153	75	0.721	2	5	8	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	32	2039783	Corn, Garrison	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2039783	Fr	14	""	""	""	0	2	1	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	2	2039787	Szymanski, Eli	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2039787	Fr	13	""	3	3	9	26	10	1	1	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	3	1833891	Bracken, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833891	N/A	13	""	""	""	0	2	""	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	20	1818978	Nolte, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1818978	Sr	13	""	""	""	0	2	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	13	2039777	Nahorski, Johnluke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2039777	Fr	13	""	1	3	5	24	11	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	15	2039779	Flandrick, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2039779	Fr	10	""	""	""	0	5	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	21	1927885	Means, Mateo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1927885	So	8	""	""	2	2	4	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	8	1818993	Garcia, Joel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1818993	Jr	7	""	""	""	0	4	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	24	2039782	Pauly, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2039782	Fr	6	""	""	""	0	1	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	0	1818970	Maniak, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1818970	Jr	6	""	""	""	0	""	""	""	""	""	""	5	2	305:16	5	1.474	18	0.783	""	1	2	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	3	1818972	Bracken, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1818972	Jr	5	""	""	""	0	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	1	1818971	Perreault, Jimmy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1818971	Jr	4	""	""	""	0	""	""	""	""	""	""	3	2	149:44	3	1.803	6	0.667	""	""	1	""	0	0	""	""
2019	14060	3	612	Saint Mary's (MN)	19	1818979	Modic, Mitchel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1818979	Jr	3	""	""	""	0	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2019	14060	3	612	Saint Mary's (MN)	23	1818991	Rodriguez, Ricardo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1818991	Jr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2019	14060	3	30064	Saint Vincent	1	1815252	Bohn, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1815252	Jr	17	""	""	""	0	""	""	""	""	2	""	16	16	1079:37	36	3.001	70	0.660	1	1	14	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	24	1695832	O'Grady, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1695832	Sr	17	""	""	1	1	9	4	""	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	5	1933283	Lowe, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1933283	So	17	""	1	""	2	7	3	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	17	2047618	Prinkey, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047618	Fr	17	""	""	""	0	8	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	6	1933290	Pastor, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1933290	So	16	""	""	""	0	4	1	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	7	1815254	Lambert, Sebastian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1815254	Jr	16	""	""	""	0	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	22	2075354	Northrup, Cory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2075354	N/A	16	""	1	""	2	8	4	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	13	2047675	White, Cris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047675	Fr	16	""	1	1	3	18	7	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	30064	Saint Vincent	4	1695833	D'Amico, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1695833	Sr	15	""	1	2	4	21	7	""	1	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	3	1933275	Singer, Frank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1933275	So	15	""	""	""	0	3	1	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	12	2047674	Yoder, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047674	Fr	15	""	""	""	0	4	2	""	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	23	2047619	O'Leary, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047619	Fr	15	""	""	""	0	5	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	9	1933295	Garay, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1933295	Sr	15	""	1	""	2	19	5	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	16	1815260	Herzing, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1815260	Sr	14	""	""	""	0	2	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	11	1695845	Kucmeroski, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1695845	Sr	13	""	2	""	4	11	6	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	1	1	""	""
2019	14060	3	30064	Saint Vincent	15	2047676	Fulweiler, Roberto	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047676	Fr	13	""	2	""	4	7	3	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	8	1815255	Bianchi, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1815255	Jr	12	""	""	""	0	3	2	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	19	2075355	Persin, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2075355	N/A	11	""	""	""	0	3	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	18	2047677	Pronko, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047677	Fr	10	""	""	""	0	""	""	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	20	2047678	Kistner, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047678	Fr	10	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	14	1815258	Koch, Hector	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1815258	Sr	9	""	""	""	0	1	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	00	1815251	Balas, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1815251	Jr	8	""	""	""	0	""	""	""	""	""	""	8	1	370:24	10	2.430	25	0.714	""	""	1	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	21	2047679	Oleksak, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047679	Fr	4	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	0	2047617	Haga, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047617	Fr	4	""	""	""	0	""	""	""	""	""	""	4	""	98:21	2	1.830	10	0.833	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	2	1933268	Selden, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1933268	So	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	10	1815257	Wilson, Leo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1815257	Jr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	25	2047620	McGlinn, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047620	Fr	2	""	""	""	0	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	621	Salem St.	15	2035780	Filetti, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035780	Fr	19	""	""	""	0	3	2	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	621	Salem St.	23	2035775	Deocleciano, Damon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035775	So	19	""	2	""	4	2	2	""	""	1	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	3	621	Salem St.	7	1919004	DeSouza, Joao	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1919004	So	19	""	""	2	2	14	4	4	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	621	Salem St.	4	1919000	Rodrigues, Orlando	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1919000	So	19	""	1	""	2	2	1	1	""	""	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	1
2019	14060	3	621	Salem St.	11	1814058	Dos Santos, Grace	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1814058	Jr	19	""	4	1	9	26	12	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	621	Salem St.	00	1918973	Jimenez, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1918973	Jr	18	""	""	""	0	""	""	""	""	2	""	18	16	1590:38	14	0.792	87	0.861	6	10	3	""	0	0	""	""
2019	14060	3	621	Salem St.	6	1918982	Panmo, Dominique	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1918982	So	18	""	""	1	1	14	5	7	""	6	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	621	Salem St.	19	2035772	Demoya,, Edwin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035772	So	18	""	4	1	9	23	15	3	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	3	621	Salem St.	8	1919003	Amaral, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1919003	So	18	""	4	4	12	32	13	5	""	""	""	""	""	""	0	""	""	""	""	""	""	""	1	2	""	3
2019	14060	3	621	Salem St.	18	2035779	Ewiess, Hamza	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035779	Fr	18	""	""	1	1	4	1	4	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	621	Salem St.	10	2035783	Meireles, Gabriel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035783	Fr	18	""	8	7	23	86	38	2	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	1	""	""
2019	14060	3	621	Salem St.	24	2035751	Caldas, Igor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035751	Fr	18	""	4	4	12	36	19	2	""	2	""	""	""	""	0	""	""	""	""	""	""	1	2	3	""	1
2019	14060	3	621	Salem St.	16	2035759	Montiel, Felipe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035759	So	18	""	3	1	7	10	6	1	""	3	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	2
