year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2019	14060	3	30044	Penn St.-Berks	-	Totals	-	-	-	27	15	69	184	94	145	1	24	""	""	""	1573:46	48	2.745	118	0.711	3	""	""	4	2	3	73	5
2019	14060	3	30044	Penn St.-Berks	-	Opponent Totals	-	-	-	48	30	126	292	170	203	""	8	""	""	""	1573:46	27	1.544	67	0.713	4	""	""	""	5	9	108	10
2019	14060	3	542	Pfeiffer	-	TEAM	-	-	-	1	""	2	""	1	185	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	542	Pfeiffer	-	Totals	-	-	-	38	28	104	254	117	185	""	23	""	""	""	1528:43	27	1.590	45	0.625	3	""	""	""	2	3	98	9
2019	14060	3	542	Pfeiffer	-	Opponent Totals	-	-	-	27	19	73	168	67	123	1	15	""	""	""	1438:43	37	2.315	75	0.670	5	""	""	""	2	3	65	8
2019	14060	3	21830	Piedmont	-	TEAM	-	-	-	""	""	0	""	""	172	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	21830	Piedmont	-	Totals	-	-	-	35	34	104	237	116	183	""	26	""	""	""	1609:22	24	1.342	68	0.739	5	""	""	1	1	2	87	8
2019	14060	3	21830	Piedmont	-	Opponent Totals	-	-	-	24	16	64	232	92	191	""	29	""	""	""	1519:22	30	1.777	72	0.706	5	""	""	1	2	5	79	6
2019	14060	3	544	Pine Manor	-	TEAM	-	-	-	1	""	2	""	1	172	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	544	Pine Manor	-	Totals	-	-	-	40	32	112	264	130	187	2	26	""	""	""	1626:56	24	1.328	61	0.718	3	""	""	""	2	3	83	9
2019	14060	3	544	Pine Manor	-	Opponent Totals	-	-	-	24	13	61	162	83	201	3	25	""	""	""	1516:56	40	2.373	90	0.692	1	""	""	1	5	5	63	4
2019	14060	3	1315	Pitt.-Bradford	-	TEAM	-	-	-	""	""	0	""	""	166	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1315	Pitt.-Bradford	-	Totals	-	-	-	22	16	60	194	103	166	1	20	""	""	""	1637:15	60	3.298	97	0.618	2	""	""	""	4	6	70	4
2019	14060	3	1315	Pitt.-Bradford	-	Opponent Totals	-	-	-	60	43	163	321	156	229	""	28	""	""	""	1637:15	22	1.209	81	0.786	9	""	""	""	3	4	127	14
2019	14060	3	11839	Pitt.-Greensburg	-	TEAM	-	-	-	""	""	0	""	""	138	""	1	""	4	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	11839	Pitt.-Greensburg	-	Totals	-	-	-	15	6	36	205	98	144	1	20	""	""	""	1461:39	43	2.648	74	0.632	4	""	""	2	2	3	59	3
2019	14060	3	11839	Pitt.-Greensburg	-	Opponent Totals	-	-	-	43	28	114	254	119	123	""	15	""	""	""	1461:39	15	0.924	83	0.847	8	""	""	""	4	4	57	12
2019	14060	3	547	Plattsburgh St.	-	TEAM	-	-	-	""	""	0	""	""	211	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	547	Plattsburgh St.	-	Totals	-	-	-	17	10	44	225	100	215	2	28	""	""	""	1680:00	20	1.071	88	0.815	5	""	""	""	2	3	94	6
2019	14060	3	547	Plattsburgh St.	-	Opponent Totals	-	-	-	20	13	53	226	108	212	""	26	""	""	""	1680:00	17	0.911	83	0.830	7	""	""	""	1	1	65	9
2019	14060	3	548	Plymouth St.	-	TEAM	-	-	-	""	""	0	""	""	183	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	548	Plymouth St.	-	Totals	-	-	-	22	23	67	209	104	183	1	22	""	""	""	1445:32	26	1.619	85	0.766	3	""	""	""	0	2	69	5
2019	14060	3	548	Plymouth St.	-	Opponent Totals	-	-	-	26	21	73	211	111	189	2	16	""	""	""	1445:32	22	1.370	77	0.778	4	""	""	5	1	2	78	6
2019	14060	3	549	Pomona-Pitzer	-	TEAM	-	-	-	""	""	0	""	""	108	""	""	""	3	""	""	0	""	5	1.000	""	""	""	""	0	0	""	""
2019	14060	3	549	Pomona-Pitzer	-	Totals	-	-	-	28	18	74	218	124	170	""	15	""	""	""	1670:05	34	1.832	75	0.688	3	""	""	2	1	2	84	7
2019	14060	3	549	Pomona-Pitzer	-	Opponent Totals	-	-	-	34	29	97	203	111	167	""	18	""	""	""	1670:05	28	1.509	95	0.772	5	""	""	1	3	4	86	10
2019	14060	3	555	Principia	-	TEAM	-	-	-	1	""	2	""	1	61	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	555	Principia	-	Totals	-	-	-	36	17	89	226	115	166	5	22	""	""	""	1188:15	19	1.439	60	0.759	3	""	""	14	4	4	84	4
2019	14060	3	555	Principia	-	Opponent Totals	-	-	-	19	15	53	158	93	143	""	15	""	""	""	1188:15	36	2.727	67	0.650	3	""	""	12	1	2	45	6
2019	14060	3	557	Puget Sound	-	TEAM	-	-	-	1	""	2	""	1	158	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	557	Puget Sound	-	Totals	-	-	-	39	30	108	259	124	164	""	12	""	""	""	1620:52	23	1.277	68	0.747	4	""	""	""	2	4	114	8
2019	14060	3	557	Puget Sound	-	Opponent Totals	-	-	-	23	15	61	202	91	242	1	32	""	""	""	1620:52	39	2.166	85	0.685	4	""	""	""	3	3	101	5
2019	14060	3	30029	Purchase	-	TEAM	-	-	-	""	""	0	""	""	101	""	""	""	1	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	3	30029	Purchase	-	Totals	-	-	-	22	15	59	215	105	191	2	26	""	""	""	1489:05	26	1.571	101	0.795	4	""	""	1	2	2	62	6
2019	14060	3	30029	Purchase	-	Opponent Totals	-	-	-	26	15	67	244	123	201	""	20	""	""	""	1399:05	19	1.222	76	0.800	6	""	""	""	3	3	65	8
2019	14060	3	580	RIT	-	TEAM	-	-	-	""	""	0	""	""	168	""	1	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	580	RIT	-	Totals	-	-	-	29	25	83	209	113	178	""	21	""	""	""	1399:14	17	1.093	66	0.795	2	""	""	""	4	4	87	8
2019	14060	3	580	RIT	-	Opponent Totals	-	-	-	17	15	49	147	83	199	1	25	""	""	""	1399:14	29	1.865	85	0.746	5	""	""	""	1	2	56	6
2019	14060	3	564	Ramapo	-	TEAM	-	-	-	""	""	0	""	""	294	""	2	""	4	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	564	Ramapo	-	Totals	-	-	-	53	49	155	424	206	309	1	48	""	""	""	2132:19	25	1.055	108	0.812	9	""	""	1	4	4	125	17
2019	14060	3	564	Ramapo	-	Opponent Totals	-	-	-	25	17	67	244	125	331	6	45	""	""	""	2042:19	48	2.115	143	0.749	4	""	""	1	3	5	94	4
2019	14060	3	566	Randolph	-	TEAM	-	-	-	""	""	0	""	""	129	""	2	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	566	Randolph	-	Totals	-	-	-	21	14	56	193	78	147	""	23	""	""	""	1505:09	28	1.674	64	0.696	2	""	""	""	1	1	81	5
2019	14060	3	566	Randolph	-	Opponent Totals	-	-	-	28	18	74	189	92	137	""	15	""	""	""	1505:09	21	1.256	57	0.731	5	""	""	2	2	3	59	8
2019	14060	3	565	Randolph-Macon	-	TEAM	-	-	-	""	""	0	""	""	184	""	2	""	3	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	565	Randolph-Macon	-	Totals	-	-	-	28	19	75	236	109	207	3	26	""	""	""	1587:08	24	1.361	60	0.714	5	""	""	""	2	4	76	6
2019	14060	3	565	Randolph-Macon	-	Opponent Totals	-	-	-	21	15	57	188	77	217	2	36	""	""	""	1497:08	26	1.563	74	0.740	4	""	""	3	1	1	61	7
2019	14060	3	567	Redlands	-	TEAM	-	-	-	""	""	0	""	""	145	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	567	Redlands	-	Totals	-	-	-	32	28	92	302	125	169	1	15	""	""	""	1675:10	17	0.913	67	0.798	6	""	""	2	4	4	94	13
2019	14060	3	567	Redlands	-	Opponent Totals	-	-	-	15	10	40	175	77	167	1	14	""	""	""	1575:10	31	1.771	89	0.742	3	""	""	1	1	1	53	4
2019	14060	3	569	Regis (MA)	-	TEAM	-	-	-	""	""	0	""	""	218	""	""	""	2	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	569	Regis (MA)	-	Totals	-	-	-	27	13	67	224	106	224	""	21	""	""	""	1499:26	23	1.381	70	0.753	5	""	""	1	3	4	74	8
2019	14060	3	569	Regis (MA)	-	Opponent Totals	-	-	-	23	14	60	188	94	207	""	9	""	""	""	1499:26	27	1.621	79	0.745	4	""	""	""	2	3	55	6
2019	14060	3	570	Rensselaer	-	TEAM	-	-	-	""	""	0	""	""	175	""	1	""	2	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	570	Rensselaer	-	Totals	-	-	-	33	15	81	233	119	190	""	11	""	""	""	1770:31	20	1.017	52	0.722	6	""	""	""	3	5	110	9
2019	14060	3	570	Rensselaer	-	Opponent Totals	-	-	-	20	17	57	172	72	244	1	24	""	""	""	1770:31	33	1.677	85	0.720	5	""	""	1	1	3	54	8
2019	14060	3	571	Rhode Island Col.	-	TEAM	-	-	-	""	""	0	""	""	151	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	571	Rhode Island Col.	-	Totals	-	-	-	14	11	39	211	103	159	2	14	""	""	""	1456:51	24	1.483	90	0.789	4	""	""	""	2	2	60	4
2019	14060	3	571	Rhode Island Col.	-	Opponent Totals	-	-	-	24	21	69	222	114	204	1	23	""	""	""	1456:51	14	0.865	89	0.864	9	""	""	""	2	3	68	10
2019	14060	3	573	Rhodes	-	TEAM	-	-	-	1	""	2	""	1	137	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	573	Rhodes	-	Totals	-	-	-	31	23	85	228	114	138	1	13	""	""	""	1260:00	10	0.714	46	0.821	7	""	""	1	3	6	68	9
2019	14060	3	573	Rhodes	-	Opponent Totals	-	-	-	10	6	26	113	57	150	1	31	""	""	""	1260:00	31	2.214	83	0.728	4	""	""	1	1	1	47	5
2019	14060	3	577	Ripon	-	TEAM	-	-	-	""	""	0	""	""	148	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	577	Ripon	-	Totals	-	-	-	12	10	34	118	61	148	1	19	""	""	""	1466:59	46	2.822	110	0.705	2	""	""	""	0	1	27	3
2019	14060	3	577	Ripon	-	Opponent Totals	-	-	-	46	32	124	318	156	150	1	14	""	""	""	1466:59	12	0.736	49	0.803	7	""	""	""	6	7	98	12
2019	14060	3	18422	Rivier	-	TEAM	-	-	-	""	""	0	""	""	176	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	18422	Rivier	-	Totals	-	-	-	11	6	28	89	49	182	3	24	""	""	""	1764:52	56	2.856	131	0.701	3	""	""	""	1	1	25	1
2019	14060	3	18422	Rivier	-	Opponent Totals	-	-	-	56	34	146	367	187	200	""	14	""	""	""	1764:52	11	0.561	37	0.771	10	""	""	1	6	7	120	15
2019	14060	3	578	Roanoke	-	TEAM	-	-	-	""	""	0	""	""	180	1	""	""	8	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	578	Roanoke	-	Totals	-	-	-	27	21	75	184	92	193	5	29	""	""	""	1642:59	16	0.876	69	0.812	10	""	""	1	3	5	78	10
2019	14060	3	578	Roanoke	-	Opponent Totals	-	-	-	16	10	42	208	86	197	3	19	""	""	""	1642:59	27	1.479	65	0.707	7	""	""	""	1	2	66	5
2019	14060	3	581	Rochester (NY)	-	TEAM	-	-	-	1	""	2	""	1	209	""	""	""	6	""	""	0	""	5	1.000	""	""	""	""	0	0	""	1
2019	14060	3	581	Rochester (NY)	-	Totals	-	-	-	38	30	106	275	127	209	""	20	""	""	""	1968:13	15	0.686	67	0.817	11	""	""	""	4	4	112	16
2019	14060	3	581	Rochester (NY)	-	Opponent Totals	-	-	-	15	13	43	185	82	201	2	25	""	""	""	1968:13	38	1.738	89	0.701	2	""	""	1	1	1	59	3
2019	14060	3	582	Rockford	-	TEAM	-	-	-	""	""	0	""	""	233	""	3	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	582	Rockford	-	Totals	-	-	-	30	26	86	290	149	243	2	25	""	""	""	1840:00	34	1.663	72	0.679	6	""	""	""	1	1	105	8
2019	14060	3	582	Rockford	-	Opponent Totals	-	-	-	34	26	94	220	106	212	""	19	""	""	""	1840:00	30	1.467	119	0.799	6	""	""	""	1	3	88	10
2019	14060	3	583	Roger Williams	-	TEAM	-	-	-	""	""	0	""	""	271	1	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	583	Roger Williams	-	Totals	-	-	-	28	25	81	327	132	289	1	23	""	""	""	1934:19	16	0.744	86	0.843	10	""	""	""	0	1	112	16
2019	14060	3	583	Roger Williams	-	Opponent Totals	-	-	-	16	12	44	264	102	233	""	24	""	""	""	1934:19	28	1.303	104	0.788	4	""	""	""	2	2	67	5
2019	14060	3	585	Rose-Hulman	-	TEAM	-	-	-	2	""	4	""	3	129	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	1
2019	14060	3	585	Rose-Hulman	-	Totals	-	-	-	31	27	89	197	99	160	""	14	""	""	""	1724:38	17	0.887	58	0.773	9	""	""	""	1	1	81	9
2019	14060	3	585	Rose-Hulman	-	Opponent Totals	-	-	-	17	10	44	161	75	160	1	15	""	""	""	1724:38	31	1.618	68	0.687	4	""	""	""	0	0	63	6
2019	14060	3	15882	Rosemont	-	TEAM	-	-	-	""	""	0	""	""	174	""	2	""	4	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	15882	Rosemont	-	Totals	-	-	-	19	12	50	166	71	199	2	22	""	""	""	1638:30	38	2.087	119	0.758	4	""	""	1	1	2	62	4
2019	14060	3	15882	Rosemont	-	Opponent Totals	-	-	-	38	29	105	319	157	207	2	19	""	""	""	1638:30	19	1.044	52	0.732	7	""	""	""	3	4	123	13
2019	14060	3	259	Rowan	-	TEAM	-	-	-	""	""	0	""	""	320	1	1	""	4	""	""	0	""	4	1.000	""	""	""	""	0	0	""	""
2019	14060	3	259	Rowan	-	Totals	-	-	-	41	30	112	358	158	321	3	24	""	""	""	1731:14	20	1.040	68	0.773	7	""	""	""	2	3	109	12
2019	14060	3	259	Rowan	-	Opponent Totals	-	-	-	20	16	56	190	88	218	5	21	""	""	""	1731:14	41	2.131	117	0.741	4	""	""	""	2	3	63	7
2019	14060	3	588	Rutgers-Camden	-	TEAM	-	-	-	""	""	0	""	""	256	""	""	""	4	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	588	Rutgers-Camden	-	Totals	-	-	-	37	29	103	279	135	268	1	49	""	""	""	2025:43	20	0.889	116	0.853	7	""	""	""	0	1	116	14
2019	14060	3	588	Rutgers-Camden	-	Opponent Totals	-	-	-	20	14	54	299	136	260	1	30	""	""	""	2025:43	37	1.644	98	0.726	3	""	""	""	1	2	86	6
2019	14060	3	589	Rutgers-Newark	-	TEAM	-	-	-	""	""	0	""	""	215	""	""	""	2	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	589	Rutgers-Newark	-	Totals	-	-	-	60	45	165	324	154	244	3	26	""	""	""	2036:37	39	1.723	119	0.753	9	""	""	""	4	7	107	12
2019	14060	3	589	Rutgers-Newark	-	Opponent Totals	-	-	-	39	30	108	342	158	270	3	35	""	""	""	2036:37	60	2.651	94	0.610	4	""	""	""	1	1	99	9
2019	14060	3	30165	SUNY Canton	-	TEAM	-	-	-	3	""	6	2	3	165	""	2	""	4	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30165	SUNY Canton	-	Totals	-	-	-	46	37	129	319	164	174	2	17	""	""	""	1964:54	25	1.145	74	0.747	7	""	""	""	2	3	108	9
2019	14060	3	30165	SUNY Canton	-	Opponent Totals	-	-	-	25	17	67	229	99	241	""	32	""	""	""	1874:54	37	1.776	105	0.739	6	""	""	6	1	2	105	10
2019	14060	3	168	SUNY Cortland	-	TEAM	-	-	-	""	""	0	""	""	264	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	168	SUNY Cortland	-	Totals	-	-	-	54	42	150	374	163	266	2	21	""	""	""	2141:40	22	0.925	67	0.753	12	""	""	""	1	1	135	17
2019	14060	3	168	SUNY Cortland	-	Opponent Totals	-	-	-	22	19	63	218	89	243	3	29	""	""	""	2141:40	54	2.269	109	0.669	2	""	""	""	2	5	81	3
2019	14060	3	247	SUNY Geneseo	-	TEAM	-	-	-	""	""	0	""	""	128	""	""	""	1	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	3	247	SUNY Geneseo	-	Totals	-	-	-	20	8	48	202	103	164	""	15	""	""	""	1739:14	20	1.035	84	0.808	7	""	""	1	1	2	58	7
2019	14060	3	247	SUNY Geneseo	-	Opponent Totals	-	-	-	20	12	52	241	105	188	""	11	""	""	""	1739:14	20	1.035	83	0.806	7	""	""	1	1	2	94	7
2019	14060	3	478	SUNY Maritime	-	TEAM	-	-	-	1	""	2	""	2	109	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	478	SUNY Maritime	-	Totals	-	-	-	62	49	173	357	183	199	""	20	""	""	""	1892:54	27	1.284	77	0.740	9	""	""	1	3	3	117	14
2019	14060	3	478	SUNY Maritime	-	Opponent Totals	-	-	-	27	22	76	244	104	202	2	21	""	""	""	1802:54	48	2.396	110	0.696	3	""	""	2	2	2	53	6
2019	14060	3	475	SUNY New Paltz	-	TEAM	-	-	-	""	""	0	1	""	176	""	1	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	475	SUNY New Paltz	-	Totals	-	-	-	40	31	111	260	117	217	1	14	""	""	""	1661:33	21	1.137	58	0.734	5	""	""	""	4	6	92	11
2019	14060	3	475	SUNY New Paltz	-	Opponent Totals	-	-	-	21	13	55	161	79	200	5	18	""	""	""	1661:33	40	2.167	77	0.658	3	""	""	""	3	3	58	6
2019	14060	3	526	SUNY Oneonta	-	TEAM	-	-	-	""	""	0	""	""	230	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	526	SUNY Oneonta	-	Totals	-	-	-	38	33	109	314	150	230	2	22	""	""	""	1820:57	17	0.840	68	0.800	6	""	""	""	0	2	110	10
2019	14060	3	526	SUNY Oneonta	-	Opponent Totals	-	-	-	17	14	48	197	85	193	""	22	""	""	""	1820:57	38	1.878	112	0.747	3	""	""	""	3	3	61	4
2019	14060	3	9500	SUNY Poly	-	TEAM	-	-	-	""	""	0	""	""	218	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	9500	SUNY Poly	-	Totals	-	-	-	27	15	69	258	107	247	1	24	""	""	""	1697:33	31	1.644	67	0.684	1	""	""	""	5	5	104	6
2019	14060	3	9500	SUNY Poly	-	Opponent Totals	-	-	-	31	17	79	231	98	228	1	23	""	""	""	1697:33	27	1.431	80	0.748	9	""	""	""	6	6	79	9
2019	14060	3	552	SUNY Potsdam	-	TEAM	-	-	-	1	""	2	""	1	216	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	1
2019	14060	3	552	SUNY Potsdam	-	Totals	-	-	-	16	12	44	199	89	217	1	21	""	""	""	1605:34	35	1.962	120	0.774	1	""	""	""	1	2	83	4
2019	14060	3	552	SUNY Potsdam	-	Opponent Totals	-	-	-	35	27	97	289	155	127	""	14	""	""	""	1605:34	16	0.897	73	0.820	8	""	""	""	0	2	99	11
2019	14060	3	11036	Sage Colleges	-	TEAM	-	-	-	""	""	0	""	""	184	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	11036	Sage Colleges	-	Totals	-	-	-	15	10	40	185	87	184	""	11	""	""	""	1370:00	27	1.774	63	0.700	3	""	""	""	2	2	55	4
2019	14060	3	11036	Sage Colleges	-	Opponent Totals	-	-	-	27	17	71	228	90	172	""	16	""	""	""	1370:00	15	0.985	73	0.830	7	""	""	""	3	3	98	10
2019	14060	3	602	Saint John's (MN)	-	TEAM	-	-	-	""	""	0	""	""	178	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	602	Saint John's (MN)	-	Totals	-	-	-	24	24	72	254	110	194	1	13	""	""	""	1505:52	19	1.136	53	0.736	6	""	""	""	1	1	98	8
2019	14060	3	602	Saint John's (MN)	-	Opponent Totals	-	-	-	17	14	48	145	67	155	""	14	""	""	""	1409:58	21	1.340	82	0.796	5	""	""	""	2	2	56	7
2019	14060	3	612	Saint Mary's (MN)	-	TEAM	-	-	-	2	""	4	""	2	203	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	612	Saint Mary's (MN)	-	Totals	-	-	-	25	19	69	248	109	223	2	28	""	""	""	1667:19	37	1.997	99	0.728	3	""	""	""	1	1	88	6
2019	14060	3	612	Saint Mary's (MN)	-	Opponent Totals	-	-	-	37	26	100	278	136	189	1	18	""	""	""	1667:19	25	1.349	84	0.771	5	""	""	""	0	0	66	11
2019	14060	3	30064	Saint Vincent	-	TEAM	-	-	-	""	""	0	""	""	206	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30064	Saint Vincent	-	Totals	-	-	-	9	4	22	135	49	206	1	21	""	""	""	1548:22	48	2.790	108	0.692	1	""	""	""	1	1	63	1
2019	14060	3	30064	Saint Vincent	-	Opponent Totals	-	-	-	48	24	120	346	156	174	""	19	""	""	""	1548:22	9	0.523	40	0.816	11	""	""	""	4	5	108	15
2019	14060	3	621	Salem St.	-	TEAM	-	-	-	""	""	0	""	""	140	""	""	""	1	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	621	Salem St.	-	Totals	-	-	-	33	24	90	291	135	177	""	24	""	""	""	1755:02	14	0.718	94	0.870	8	""	""	4	3	6	115	10
2019	14060	3	621	Salem St.	-	Opponent Totals	-	-	-	14	9	37	244	112	184	1	27	""	""	""	1865:02	33	1.592	101	0.754	2	""	""	2	2	3	100	2
2019	14060	3	622	Salisbury	-	TEAM	-	-	-	""	""	0	""	""	120	1	2	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	622	Salisbury	-	Totals	-	-	-	25	12	62	236	106	324	1	40	""	""	""	1680:00	14	0.750	71	0.835	9	""	""	""	0	2	75	11
2019	14060	3	622	Salisbury	-	Opponent Totals	-	-	-	14	8	36	210	85	222	4	31	""	""	""	1680:00	25	1.339	81	0.764	5	""	""	1	1	1	75	4
2019	14060	3	623	Salve Regina	-	TEAM	-	-	-	1	""	2	""	1	154	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	623	Salve Regina	-	Totals	-	-	-	62	56	180	406	215	200	""	17	""	""	""	1874:51	19	0.912	75	0.798	11	""	""	1	7	8	129	16
2019	14060	3	623	Salve Regina	-	Opponent Totals	-	-	-	19	13	51	197	95	300	2	29	""	""	""	1874:51	62	2.976	149	0.706	1	""	""	4	2	2	63	1
2019	14060	3	30163	Sarah Lawrence	-	TEAM	-	-	-	""	""	0	""	""	123	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30163	Sarah Lawrence	-	Totals	-	-	-	12	8	32	145	70	132	""	14	""	""	""	1531:54	54	3.173	118	0.686	1	""	""	""	0	0	54	2
2019	14060	3	30163	Sarah Lawrence	-	Opponent Totals	-	-	-	54	38	146	343	172	173	""	14	""	""	""	1531:54	12	0.705	58	0.829	10	""	""	""	1	1	115	15
2019	14060	3	1355	Schreiner	-	TEAM	-	-	-	""	""	0	""	""	151	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1355	Schreiner	-	Totals	-	-	-	14	9	37	191	86	152	""	14	""	""	""	1696:18	49	2.600	98	0.667	2	""	""	""	2	2	71	3
2019	14060	3	1355	Schreiner	-	Opponent Totals	-	-	-	49	30	128	268	147	147	""	16	""	""	""	1651:18	14	0.763	72	0.837	9	""	""	""	2	2	91	11
2019	14060	3	633	Scranton	-	TEAM	-	-	-	""	""	0	""	""	197	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	633	Scranton	-	Totals	-	-	-	21	20	62	217	104	214	""	21	""	""	""	1482:57	19	1.153	64	0.771	5	""	""	""	0	0	114	6
2019	14060	3	633	Scranton	-	Opponent Totals	-	-	-	19	13	51	191	83	238	""	25	""	""	""	1482:57	21	1.274	83	0.798	4	""	""	""	1	2	74	8
2019	14060	3	652	Sewanee	-	TEAM	-	-	-	2	""	4	""	2	196	""	""	""	4	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	652	Sewanee	-	Totals	-	-	-	32	22	86	301	125	203	3	28	""	""	""	1576:22	25	1.427	59	0.702	6	""	""	2	1	3	117	7
2019	14060	3	652	Sewanee	-	Opponent Totals	-	-	-	25	18	68	177	84	190	1	25	""	""	""	1486:22	27	1.635	80	0.748	4	""	""	2	1	2	72	9
2019	14060	3	637	Shenandoah	-	TEAM	-	-	-	""	""	0	""	""	179	""	1	""	3	""	""	0	""	4	1.000	""	""	""	""	0	0	""	""
2019	14060	3	637	Shenandoah	-	Totals	-	-	-	20	12	52	194	94	230	1	36	""	""	""	1548:04	37	2.151	91	0.711	2	""	""	3	1	2	84	6
2019	14060	3	637	Shenandoah	-	Opponent Totals	-	-	-	37	35	109	242	128	186	1	29	""	""	""	1548:04	20	1.163	74	0.787	7	""	""	""	0	1	89	10
2019	14060	3	641	Simpson	-	TEAM	-	-	-	""	""	0	""	""	181	""	5	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	641	Simpson	-	Totals	-	-	-	47	36	130	291	129	197	""	19	""	""	""	1737:33	19	0.984	63	0.768	8	""	""	""	2	2	118	11
2019	14060	3	641	Simpson	-	Opponent Totals	-	-	-	18	16	52	175	81	190	2	21	""	""	""	1647:33	47	2.567	81	0.633	3	""	""	""	3	3	54	5
2019	14060	3	642	Skidmore	-	TEAM	-	-	-	""	""	0	""	""	222	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	642	Skidmore	-	Totals	-	-	-	30	11	71	255	122	234	1	23	""	""	""	1741:33	15	0.775	76	0.835	7	""	""	""	4	4	105	9
2019	14060	3	642	Skidmore	-	Opponent Totals	-	-	-	15	9	39	237	91	234	1	21	""	""	""	1741:33	30	1.550	92	0.754	5	""	""	""	4	5	84	6
2019	14060	3	662	Southern Me.	-	TEAM	-	-	-	""	""	0	""	""	251	""	""	""	1	""	""	0	""	1	1.000	""	""	""	1	0	0	""	""
2019	14060	3	662	Southern Me.	-	Totals	-	-	-	16	13	45	214	88	251	""	26	""	""	""	1831:48	44	2.162	86	0.662	2	""	""	1	2	3	68	3
